Startup_ID,Team_Size,Founder_Experience_Years,Startup_Age_Years,Industry,City,Funding_Goal,Funding_Raised,Funding_Success,Growth_Rate,Revenue
2968,16,2,7,FinTech,Chennai,1136802,2292133,Yes,High,5000000
2969,16,12,2,EdTech,Bangalore,1837324,433937,No,Low,500000
2970,13,13,2,CleanTech,Chennai,965450,1103203,Yes,High,5000000
2971,8,13,3,FinTech,Kolkata,1159535,1065266,No,Low,500000
2972,18,10,10,EdTech,Mumbai,1409274,2037972,Yes,High,5000000
2973,11,10,1,AgriTech,Bangalore,1366236,189248,No,Low,500000
2974,12,0,5,FinTech,Mumbai,1716944,1085403,No,Low,500000
2975,4,11,8,HealthTech,Kolkata,437122,53792,No,Low,500000
2976,7,8,3,CleanTech,Mumbai,820432,151049,No,Low,500000
2977,16,1,4,CleanTech,Pune,301600,1329325,Yes,High,5000000
2978,10,15,1,EdTech,Pune,779015,110830,No,Low,500000
2979,11,3,1,AI,Chennai,1412853,1691675,Yes,High,5000000
2980,18,6,5,AgriTech,Chennai,1504367,651651,No,Low,500000
2981,8,14,4,FinTech,Delhi,951923,1139552,Yes,High,5000000
2982,16,5,10,AgriTech,Mumbai,393444,1352596,Yes,High,5000000
2983,17,4,6,FinTech,Hyderabad,1235454,483417,No,Low,500000
2984,7,1,10,CleanTech,Bangalore,1452785,901550,No,Low,500000
2985,5,13,6,CleanTech,Mumbai,982181,2234641,Yes,High,5000000
2986,8,14,5,E-Commerce,Kolkata,202730,827542,Yes,High,5000000
2987,18,7,9,FinTech,Pune,1953167,113340,No,Low,500000
2988,18,0,9,FinTech,Delhi,1141416,107759,No,Low,500000
2989,15,2,4,AgriTech,Delhi,1083213,805434,No,Low,500000
2990,18,4,5,AI,Delhi,1368753,901443,No,Low,500000
2991,19,4,2,E-Commerce,Pune,1038146,347331,No,Low,500000
2992,3,3,2,CleanTech,Bangalore,1443804,135620,No,Low,500000
2993,10,6,8,AgriTech,Chennai,984042,626760,No,Low,500000
2994,9,11,2,AgriTech,Mumbai,510640,892141,Yes,High,5000000
2995,11,12,3,CleanTech,Kolkata,532246,568262,Yes,High,5000000
2996,11,9,1,AI,Pune,917997,449360,No,Low,500000
2997,20,1,7,E-Commerce,Bangalore,1789021,2172851,Yes,High,5000000
2998,10,11,1,HealthTech,Hyderabad,1634692,2482574,Yes,High,5000000
2999,15,11,4,EdTech,Kolkata,282676,1611225,Yes,High,5000000
3000,10,8,1,AI,Chennai,1389953,721888,No,Low,500000
3001,14,1,7,HealthTech,Kolkata,245385,405988,Yes,High,5000000
3002,4,10,4,EdTech,Hyderabad,1255227,1631265,Yes,High,5000000
3003,11,2,8,E-Commerce,Chennai,1273209,1047347,No,Low,500000
3004,12,14,10,FinTech,Hyderabad,156618,2193388,Yes,High,5000000
3005,11,14,1,FinTech,Chennai,1593330,1317258,No,Low,500000
3006,6,10,3,E-Commerce,Delhi,1506430,692899,No,Low,500000
3007,10,15,5,E-Commerce,Hyderabad,831496,701274,No,Low,500000
3008,9,3,3,HealthTech,Kolkata,1039362,1317948,Yes,High,5000000
3009,10,0,6,HealthTech,Pune,1578982,2287300,Yes,High,5000000
3010,5,2,6,AI,Bangalore,670019,719755,Yes,High,5000000
3011,5,6,1,EdTech,Chennai,1542661,866664,No,Low,500000
3012,5,5,8,EdTech,Delhi,1055165,1794228,Yes,High,5000000
3013,17,15,8,E-Commerce,Pune,718768,1113953,Yes,High,5000000
3014,20,8,1,CleanTech,Kolkata,508733,1479912,Yes,High,5000000
3015,17,14,7,CleanTech,Chennai,1669323,1071032,No,Low,500000
3016,4,3,2,FinTech,Mumbai,481565,1190888,Yes,High,5000000
3017,7,3,2,EdTech,Hyderabad,1919726,2008944,Yes,High,5000000
3018,4,11,2,AgriTech,Pune,75187,1988201,Yes,High,5000000
3019,13,4,3,CleanTech,Hyderabad,923929,2221114,Yes,High,5000000
3020,14,3,10,FinTech,Hyderabad,69107,351878,Yes,High,5000000
3021,3,10,4,EdTech,Pune,1255025,1227240,No,Low,500000
3022,14,9,10,CleanTech,Chennai,1156294,2030221,Yes,High,5000000
3023,14,15,3,CleanTech,Pune,1546270,167872,No,Low,500000
3024,16,1,6,E-Commerce,Pune,460689,1720076,Yes,High,5000000
3025,14,3,6,EdTech,Bangalore,148820,2168847,Yes,High,5000000
3026,11,2,8,FinTech,Hyderabad,289873,1173825,Yes,High,5000000
3027,10,4,1,AgriTech,Chennai,1308224,2394998,Yes,High,5000000
3028,8,1,9,CleanTech,Pune,1399071,39825,No,Low,500000
3029,17,12,9,AI,Pune,890285,1118058,Yes,High,5000000
3030,12,13,8,AgriTech,Kolkata,1889634,2036356,Yes,High,5000000
3031,14,9,5,AI,Kolkata,1125221,2034335,Yes,High,5000000
3032,10,10,7,FinTech,Hyderabad,1515499,1380148,No,Low,500000
3033,20,8,6,AI,Pune,1735439,633355,No,Low,500000
3034,7,2,5,EdTech,Kolkata,1859126,1619129,No,Low,500000
3035,7,15,6,AI,Bangalore,555034,2259418,Yes,High,5000000
3036,9,12,3,AgriTech,Delhi,1008841,38297,No,Low,500000
3037,4,5,1,HealthTech,Chennai,1891439,313167,No,Low,500000
3038,6,7,4,FinTech,Mumbai,1657858,625732,No,Low,500000
3039,12,6,1,AgriTech,Mumbai,1693185,458640,No,Low,500000
3040,17,5,10,HealthTech,Chennai,1085568,907228,No,Low,500000
3041,5,4,2,AI,Chennai,83779,437816,Yes,High,5000000
3042,12,2,2,FinTech,Pune,994605,744976,No,Low,500000
3043,10,13,1,FinTech,Hyderabad,1198433,845049,No,Low,500000
3044,19,1,3,AI,Bangalore,1060487,1148423,Yes,High,5000000
3045,5,9,1,CleanTech,Chennai,1569391,2096269,Yes,High,5000000
3046,13,2,8,HealthTech,Delhi,326323,34701,No,Low,500000
3047,14,13,10,CleanTech,Kolkata,636201,287788,No,Low,500000
3048,5,14,8,CleanTech,Mumbai,1491236,2449842,Yes,High,5000000
3049,2,9,8,EdTech,Delhi,1269103,2103622,Yes,High,5000000
3050,3,6,8,EdTech,Delhi,1089197,560408,No,Low,500000
3051,17,9,3,HealthTech,Bangalore,244329,1794222,Yes,High,5000000
3052,18,12,7,AI,Pune,1647139,211173,No,Low,500000
3053,16,3,5,EdTech,Hyderabad,1971037,359192,No,Low,500000
3054,9,15,2,AgriTech,Mumbai,477576,1998136,Yes,High,5000000
3055,9,5,7,CleanTech,Pune,275358,1436753,Yes,High,5000000
3056,5,13,4,AgriTech,Pune,818346,1539513,Yes,High,5000000
3057,20,12,4,CleanTech,Chennai,1434375,593043,No,Low,500000
3058,12,7,8,EdTech,Bangalore,183339,157886,No,Low,500000
3059,6,7,4,HealthTech,Pune,952223,1251798,Yes,High,5000000
3060,8,2,2,AgriTech,Kolkata,1675179,567421,No,Low,500000
3061,16,7,1,EdTech,Bangalore,1516233,982201,No,Low,500000
3062,20,12,4,FinTech,Hyderabad,898111,65895,No,Low,500000
3063,16,15,3,AI,Kolkata,208874,2394095,Yes,High,5000000
3064,11,12,9,EdTech,Kolkata,1782992,2048037,Yes,High,5000000
3065,15,11,4,FinTech,Kolkata,1664623,2217144,Yes,High,5000000
3066,8,10,1,E-Commerce,Bangalore,1389412,2322909,Yes,High,5000000
3067,12,9,6,HealthTech,Hyderabad,1479052,1006797,No,Low,500000
3068,5,10,8,FinTech,Mumbai,1348203,1939300,Yes,High,5000000
3069,19,0,3,E-Commerce,Chennai,1801509,2238835,Yes,High,5000000
3070,12,8,9,AgriTech,Pune,1664536,667577,No,Low,500000
3071,3,3,10,AI,Mumbai,1651160,2159423,Yes,High,5000000
3072,10,5,6,AgriTech,Chennai,456613,884624,Yes,High,5000000
3073,10,3,10,FinTech,Hyderabad,1329916,1710139,Yes,High,5000000
3074,6,2,4,HealthTech,Kolkata,1230676,2286440,Yes,High,5000000
3075,20,4,5,EdTech,Pune,964420,1202999,Yes,High,5000000
3076,7,0,3,FinTech,Delhi,1785879,1751566,No,Low,500000
3077,14,1,3,AgriTech,Kolkata,1425642,2008928,Yes,High,5000000
3078,20,2,5,HealthTech,Kolkata,446550,1928444,Yes,High,5000000
3079,12,2,4,CleanTech,Bangalore,1310409,1862045,Yes,High,5000000
3080,3,1,4,AI,Chennai,1804606,801190,No,Low,500000
3081,13,3,8,EdTech,Chennai,711110,727506,Yes,High,5000000
3082,8,1,7,AI,Bangalore,1588295,380125,No,Low,500000
3083,12,7,4,E-Commerce,Mumbai,127824,1192905,Yes,High,5000000
3084,9,6,5,AI,Bangalore,381933,1312710,Yes,High,5000000
3085,12,3,8,E-Commerce,Mumbai,1273597,51847,No,Low,500000
3086,7,9,2,E-Commerce,Bangalore,350413,141794,No,Low,500000
3087,10,4,6,AgriTech,Chennai,1645352,2099871,Yes,High,5000000
3088,15,0,2,AgriTech,Bangalore,1368269,824744,No,Low,500000
3089,5,1,7,CleanTech,Hyderabad,460594,356928,No,Low,500000
3090,17,11,10,E-Commerce,Chennai,674226,1413021,Yes,High,5000000
3091,12,11,9,AI,Bangalore,995615,1436199,Yes,High,5000000
3092,5,13,9,AgriTech,Pune,998522,263204,No,Low,500000
3093,3,15,4,FinTech,Hyderabad,1932524,1977400,Yes,High,5000000
3094,7,3,4,FinTech,Mumbai,591249,2106005,Yes,High,5000000
3095,14,11,10,E-Commerce,Delhi,1873519,1396973,No,Low,500000
3096,15,8,3,AI,Bangalore,1270569,446566,No,Low,500000
3097,7,14,5,AI,Hyderabad,520373,1913316,Yes,High,5000000
3098,9,2,1,AgriTech,Bangalore,846687,1377830,Yes,High,5000000
3099,19,15,6,FinTech,Kolkata,889482,2461257,Yes,High,5000000
3100,7,15,3,CleanTech,Chennai,1583591,891112,No,Low,500000
3101,14,14,4,AI,Bangalore,1602595,796207,No,Low,500000
3102,20,8,5,E-Commerce,Bangalore,1366180,2286937,Yes,High,5000000
3103,7,15,9,FinTech,Hyderabad,734321,531425,No,Low,500000
3104,12,7,9,E-Commerce,Bangalore,1916128,2338021,Yes,High,5000000
3105,15,13,8,AgriTech,Delhi,999657,953507,No,Low,500000
3106,18,8,8,EdTech,Hyderabad,259720,178544,No,Low,500000
3107,5,2,2,E-Commerce,Bangalore,946602,2310588,Yes,High,5000000
3108,20,11,8,AgriTech,Mumbai,398999,2292689,Yes,High,5000000
3109,15,13,1,CleanTech,Mumbai,597526,685939,Yes,High,5000000
3110,14,9,9,AI,Kolkata,453449,1585903,Yes,High,5000000
3111,6,6,7,CleanTech,Mumbai,115948,2368533,Yes,High,5000000
3112,15,3,10,AI,Bangalore,1873663,2152296,Yes,High,5000000
3113,3,1,1,E-Commerce,Bangalore,894180,1038386,Yes,High,5000000
3114,13,4,6,AI,Kolkata,238618,241455,Yes,High,5000000
3115,17,3,10,FinTech,Kolkata,995117,940832,No,Low,500000
3116,17,6,9,FinTech,Pune,867791,1574636,Yes,High,5000000
3117,19,1,7,E-Commerce,Pune,1122939,1403103,Yes,High,5000000
3118,4,10,2,EdTech,Pune,80656,1320536,Yes,High,5000000
3119,4,14,9,CleanTech,Hyderabad,856715,484089,No,Low,500000
3120,15,14,8,CleanTech,Kolkata,250333,479593,Yes,High,5000000
3121,7,8,4,CleanTech,Pune,1511169,724077,No,Low,500000
3122,15,11,2,HealthTech,Pune,1454431,499768,No,Low,500000
3123,2,1,5,FinTech,Delhi,532211,189034,No,Low,500000
3124,5,10,9,CleanTech,Pune,107333,1446968,Yes,High,5000000
3125,6,12,8,EdTech,Pune,1335970,1384826,Yes,High,5000000
3126,13,7,7,EdTech,Chennai,1502823,2293693,Yes,High,5000000
3127,12,6,10,AI,Bangalore,1277769,614053,No,Low,500000
3128,14,9,9,HealthTech,Chennai,1511450,718543,No,Low,500000
3129,11,8,7,FinTech,Delhi,403293,2494353,Yes,High,5000000
3130,14,8,6,HealthTech,Delhi,270196,182679,No,Low,500000
3131,13,2,9,HealthTech,Chennai,1212590,1846782,Yes,High,5000000
3132,20,4,1,HealthTech,Pune,926087,2465731,Yes,High,5000000
3133,4,2,3,E-Commerce,Bangalore,1102426,345937,No,Low,500000
3134,18,11,8,E-Commerce,Bangalore,713493,543150,No,Low,500000
3135,12,6,2,AI,Bangalore,1939895,2410782,Yes,High,5000000
3136,20,0,3,FinTech,Chennai,1085718,812616,No,Low,500000
3137,2,8,5,E-Commerce,Kolkata,1704161,1598522,No,Low,500000
3138,8,4,10,CleanTech,Kolkata,149321,1024392,Yes,High,5000000
3139,4,4,2,AI,Mumbai,169573,34120,No,Low,500000
3140,2,13,9,CleanTech,Delhi,1655274,174686,No,Low,500000
3141,18,10,1,E-Commerce,Mumbai,622483,506681,No,Low,500000
3142,13,0,2,FinTech,Mumbai,953794,810293,No,Low,500000
3143,3,8,4,HealthTech,Delhi,1611590,1810550,Yes,High,5000000
3144,18,4,8,AI,Pune,1227696,2281607,Yes,High,5000000
3145,8,13,8,AgriTech,Kolkata,1579298,1236436,No,Low,500000
3146,10,12,7,EdTech,Kolkata,218356,1732624,Yes,High,5000000
3147,2,6,1,HealthTech,Hyderabad,828190,198289,No,Low,500000
3148,17,13,2,CleanTech,Kolkata,992361,1292321,Yes,High,5000000
3149,10,14,8,CleanTech,Delhi,1531110,2248490,Yes,High,5000000
3150,16,4,8,E-Commerce,Chennai,1236424,1147245,No,Low,500000
3151,8,10,7,HealthTech,Mumbai,1125039,1711358,Yes,High,5000000
3152,13,2,8,AI,Chennai,1502997,1200990,No,Low,500000
3153,7,15,5,FinTech,Hyderabad,862563,1791031,Yes,High,5000000
3154,7,5,6,E-Commerce,Chennai,1905691,743356,No,Low,500000
3155,18,1,1,HealthTech,Kolkata,780886,2031849,Yes,High,5000000
3156,12,12,5,E-Commerce,Pune,1519946,333997,No,Low,500000
3157,15,7,6,AI,Chennai,1332153,1536737,Yes,High,5000000
3158,20,12,2,FinTech,Bangalore,284579,2442941,Yes,High,5000000
3159,4,1,4,CleanTech,Kolkata,629452,1012217,Yes,High,5000000
3160,13,7,6,HealthTech,Chennai,1343648,463809,No,Low,500000
3161,12,13,2,E-Commerce,Pune,590044,1731017,Yes,High,5000000
3162,9,9,8,CleanTech,Kolkata,1645324,164084,No,Low,500000
3163,20,0,8,E-Commerce,Mumbai,1172918,791401,No,Low,500000
3164,11,2,9,AgriTech,Hyderabad,141305,1841617,Yes,High,5000000
3165,17,14,5,FinTech,Hyderabad,812297,745025,No,Low,500000
3166,4,15,5,FinTech,Delhi,230533,247541,Yes,High,5000000
3167,12,10,8,FinTech,Mumbai,1699496,928265,No,Low,500000
3168,7,8,6,EdTech,Chennai,1944783,1872706,No,Low,500000
3169,10,4,6,E-Commerce,Kolkata,897976,318996,No,Low,500000
3170,10,1,10,AI,Pune,418619,1364198,Yes,High,5000000
3171,15,8,6,FinTech,Delhi,1546135,2330997,Yes,High,5000000
3172,15,0,3,EdTech,Delhi,670095,1172370,Yes,High,5000000
3173,10,1,1,E-Commerce,Mumbai,426752,695849,Yes,High,5000000
3174,10,1,7,FinTech,Mumbai,1870551,607156,No,Low,500000
3175,10,13,5,EdTech,Delhi,1479577,338375,No,Low,500000
3176,8,4,1,FinTech,Pune,583339,1451849,Yes,High,5000000
3177,19,8,7,EdTech,Hyderabad,1765272,1117237,No,Low,500000
3178,13,0,8,CleanTech,Mumbai,1867120,2389956,Yes,High,5000000
3179,12,14,2,AI,Pune,827418,381808,No,Low,500000
3180,15,10,2,AgriTech,Chennai,376510,1614751,Yes,High,5000000
3181,16,0,8,AI,Delhi,733098,352119,No,Low,500000
3182,12,11,3,EdTech,Pune,783389,1794780,Yes,High,5000000
3183,3,2,8,CleanTech,Hyderabad,797559,386167,No,Low,500000
3184,3,6,2,EdTech,Mumbai,1676669,2420682,Yes,High,5000000
3185,5,12,1,AI,Hyderabad,1059514,156519,No,Low,500000
3186,13,10,9,FinTech,Pune,1285070,1759712,Yes,High,5000000
3187,20,11,10,E-Commerce,Kolkata,75691,2200819,Yes,High,5000000
3188,15,7,10,HealthTech,Hyderabad,1216381,2348922,Yes,High,5000000
3189,14,6,7,HealthTech,Pune,110943,2145540,Yes,High,5000000
3190,6,11,2,HealthTech,Pune,400461,496479,Yes,High,5000000
3191,15,5,9,EdTech,Hyderabad,1228198,1031247,No,Low,500000
3192,11,14,1,EdTech,Hyderabad,1749663,1560580,No,Low,500000
3193,5,2,1,HealthTech,Mumbai,1742988,1460821,No,Low,500000
3194,3,9,10,E-Commerce,Mumbai,1049516,481265,No,Low,500000
3195,9,3,1,FinTech,Bangalore,1247893,1338974,Yes,High,5000000
3196,8,15,1,E-Commerce,Bangalore,1335513,799513,No,Low,500000
3197,20,2,9,HealthTech,Bangalore,271485,89811,No,Low,500000
3198,8,7,10,AI,Bangalore,1164821,1185572,Yes,High,5000000
3199,20,4,5,FinTech,Mumbai,1324460,1480145,Yes,High,5000000
3200,20,8,8,FinTech,Pune,1619370,1812617,Yes,High,5000000
3201,15,11,5,FinTech,Bangalore,1990506,309359,No,Low,500000
3202,9,1,4,FinTech,Bangalore,389158,2102135,Yes,High,5000000
3203,3,14,6,CleanTech,Bangalore,1580073,148239,No,Low,500000
3204,19,13,5,AgriTech,Bangalore,486482,2392167,Yes,High,5000000
3205,8,15,4,CleanTech,Bangalore,632207,1767006,Yes,High,5000000
3206,7,1,1,AgriTech,Hyderabad,598098,1937506,Yes,High,5000000
3207,20,4,7,AgriTech,Kolkata,226960,100107,No,Low,500000
3208,10,11,10,E-Commerce,Pune,1562607,1505795,No,Low,500000
3209,11,6,6,AI,Hyderabad,811233,1618297,Yes,High,5000000
3210,20,0,4,FinTech,Mumbai,1387752,2477609,Yes,High,5000000
3211,20,2,9,E-Commerce,Pune,1564070,1055278,No,Low,500000
3212,20,7,10,HealthTech,Mumbai,488440,2320629,Yes,High,5000000
3213,9,14,4,FinTech,Kolkata,334376,2253049,Yes,High,5000000
3214,5,0,3,FinTech,Kolkata,1286695,1792071,Yes,High,5000000
3215,19,7,6,E-Commerce,Pune,1678018,1622084,No,Low,500000
3216,5,13,1,AI,Kolkata,1236736,700834,No,Low,500000
3217,8,10,5,CleanTech,Kolkata,355811,1499588,Yes,High,5000000
3218,12,8,3,EdTech,Delhi,1559945,491020,No,Low,500000
3219,16,6,3,FinTech,Bangalore,345071,2182146,Yes,High,5000000
3220,14,2,6,AgriTech,Kolkata,1421917,1722940,Yes,High,5000000
3221,15,8,6,FinTech,Delhi,228644,2465298,Yes,High,5000000
3222,20,2,2,CleanTech,Hyderabad,1042526,1325897,Yes,High,5000000
3223,13,1,2,HealthTech,Mumbai,1858284,524280,No,Low,500000
3224,18,0,9,E-Commerce,Kolkata,160899,957482,Yes,High,5000000
3225,10,4,10,CleanTech,Hyderabad,1495584,1082520,No,Low,500000
3226,10,3,10,E-Commerce,Delhi,1155193,1716697,Yes,High,5000000
3227,9,4,2,FinTech,Hyderabad,697074,1356510,Yes,High,5000000
3228,18,9,9,HealthTech,Hyderabad,1601271,112961,No,Low,500000
3229,3,8,6,AgriTech,Pune,1127795,1055706,No,Low,500000
3230,17,5,3,HealthTech,Delhi,842092,181042,No,Low,500000
3231,3,7,4,FinTech,Mumbai,1120401,1691959,Yes,High,5000000
3232,19,2,4,E-Commerce,Pune,614085,1622812,Yes,High,5000000
3233,10,13,2,EdTech,Pune,1038531,1461706,Yes,High,5000000
3234,17,3,2,AI,Chennai,1563125,627201,No,Low,500000
3235,11,7,1,FinTech,Kolkata,152815,2200249,Yes,High,5000000
3236,8,0,3,HealthTech,Pune,244429,100255,No,Low,500000
3237,7,2,10,AI,Delhi,1558645,1481646,No,Low,500000
3238,18,13,5,AgriTech,Mumbai,1303173,545417,No,Low,500000
3239,3,0,5,FinTech,Delhi,832046,120162,No,Low,500000
3240,14,6,6,AgriTech,Mumbai,186071,1972002,Yes,High,5000000
3241,10,2,7,EdTech,Delhi,1236655,2475719,Yes,High,5000000
3242,7,6,2,CleanTech,Chennai,86086,1566876,Yes,High,5000000
3243,3,8,1,FinTech,Pune,1691669,1302166,No,Low,500000
3244,13,13,2,EdTech,Delhi,1358065,1877025,Yes,High,5000000
3245,9,9,6,AI,Pune,1294235,634368,No,Low,500000
3246,20,3,9,AgriTech,Hyderabad,540154,465988,No,Low,500000
3247,7,4,4,CleanTech,Kolkata,342366,1499541,Yes,High,5000000
3248,9,13,9,AI,Kolkata,1573979,820161,No,Low,500000
3249,12,12,4,HealthTech,Chennai,382250,1452738,Yes,High,5000000
3250,5,3,4,FinTech,Pune,877309,1034949,Yes,High,5000000
3251,12,12,6,FinTech,Delhi,1149528,851638,No,Low,500000
3252,5,12,6,AI,Hyderabad,242412,1596134,Yes,High,5000000
3253,19,4,3,CleanTech,Kolkata,379140,1859376,Yes,High,5000000
3254,8,11,7,CleanTech,Bangalore,1865255,1286352,No,Low,500000
3255,19,6,8,AgriTech,Chennai,665264,1999573,Yes,High,5000000
3256,5,9,4,CleanTech,Hyderabad,920467,742574,No,Low,500000
3257,19,11,3,CleanTech,Delhi,1933932,2496086,Yes,High,5000000
3258,2,0,1,CleanTech,Delhi,923321,1163466,Yes,High,5000000
3259,18,2,5,HealthTech,Pune,457108,1707009,Yes,High,5000000
3260,14,15,8,HealthTech,Hyderabad,1789851,732663,No,Low,500000
3261,12,4,5,CleanTech,Bangalore,1786164,1731065,No,Low,500000
3262,4,3,1,EdTech,Delhi,285628,1949196,Yes,High,5000000
3263,15,2,9,EdTech,Mumbai,454084,706909,Yes,High,5000000
3264,14,0,3,HealthTech,Chennai,1260427,760801,No,Low,500000
3265,10,14,1,FinTech,Kolkata,1606615,2360746,Yes,High,5000000
3266,14,13,3,E-Commerce,Delhi,1560572,70572,No,Low,500000
3267,9,5,5,AgriTech,Chennai,1177919,111858,No,Low,500000
3268,14,14,9,HealthTech,Hyderabad,1644720,872417,No,Low,500000
3269,14,1,1,AgriTech,Kolkata,280034,2348412,Yes,High,5000000
3270,15,5,5,AgriTech,Kolkata,1379955,50532,No,Low,500000
3271,13,9,6,EdTech,Mumbai,1163317,806591,No,Low,500000
3272,4,11,10,EdTech,Chennai,897144,452575,No,Low,500000
3273,10,12,1,HealthTech,Bangalore,1490351,806320,No,Low,500000
3274,8,8,2,AI,Delhi,1715001,426096,No,Low,500000
3275,7,10,8,HealthTech,Mumbai,713525,2331065,Yes,High,5000000
3276,17,9,8,EdTech,Delhi,317201,134357,No,Low,500000
3277,15,8,10,E-Commerce,Mumbai,696570,1810301,Yes,High,5000000
3278,16,9,3,AgriTech,Delhi,1789638,990326,No,Low,500000
3279,20,12,3,AI,Pune,115805,43268,No,Low,500000
3280,13,0,2,AI,Bangalore,1690170,1877845,Yes,High,5000000
3281,3,2,5,EdTech,Hyderabad,944029,1504062,Yes,High,5000000
3282,11,10,5,E-Commerce,Chennai,182584,2063413,Yes,High,5000000
3283,12,15,10,CleanTech,Mumbai,972217,2407688,Yes,High,5000000
3284,5,9,5,EdTech,Pune,1826153,1146327,No,Low,500000
3285,2,3,7,EdTech,Pune,1533321,1239956,No,Low,500000
3286,10,1,5,CleanTech,Kolkata,1886347,1845649,No,Low,500000
3287,5,2,10,CleanTech,Hyderabad,1565404,1504295,No,Low,500000
3288,15,3,8,EdTech,Bangalore,1536696,2388528,Yes,High,5000000
3289,18,0,9,E-Commerce,Bangalore,342566,1912680,Yes,High,5000000
3290,3,1,9,AI,Pune,1803200,2450263,Yes,High,5000000
3291,17,12,10,FinTech,Chennai,757197,377134,No,Low,500000
3292,4,12,4,CleanTech,Delhi,867322,1692492,Yes,High,5000000
3293,13,13,4,HealthTech,Mumbai,80973,1275618,Yes,High,5000000
3294,5,13,4,CleanTech,Pune,1584578,203794,No,Low,500000
3295,13,13,8,AI,Bangalore,161815,1575250,Yes,High,5000000
3296,14,8,5,E-Commerce,Chennai,475535,1360670,Yes,High,5000000
3297,20,6,5,E-Commerce,Delhi,757950,489261,No,Low,500000
3298,20,3,5,AgriTech,Pune,1366784,498904,No,Low,500000
3299,10,13,10,AgriTech,Hyderabad,143225,2030252,Yes,High,5000000
3300,13,12,10,HealthTech,Hyderabad,1140578,265398,No,Low,500000
3301,11,10,5,E-Commerce,Chennai,1416784,1867813,Yes,High,5000000
3302,2,7,3,AgriTech,Kolkata,192648,450691,Yes,High,5000000
3303,7,15,4,CleanTech,Mumbai,1805372,273316,No,Low,500000
3304,10,3,8,CleanTech,Hyderabad,1450624,1724275,Yes,High,5000000
3305,10,11,9,FinTech,Hyderabad,853729,1541120,Yes,High,5000000
3306,15,8,4,AI,Mumbai,1649375,2057771,Yes,High,5000000
3307,15,15,8,AI,Pune,527197,262805,No,Low,500000
3308,19,9,4,HealthTech,Bangalore,1868920,592473,No,Low,500000
3309,16,13,2,EdTech,Mumbai,937910,1355884,Yes,High,5000000
3310,7,7,4,CleanTech,Hyderabad,193519,1322670,Yes,High,5000000
3311,9,15,2,E-Commerce,Delhi,397287,2014859,Yes,High,5000000
3312,19,9,6,AgriTech,Pune,729638,1262540,Yes,High,5000000
3313,16,5,4,HealthTech,Chennai,1653918,391188,No,Low,500000
3314,2,15,10,EdTech,Hyderabad,1482677,1351969,No,Low,500000
3315,9,12,9,HealthTech,Mumbai,674047,673169,No,Low,500000
3316,2,2,8,FinTech,Kolkata,1689189,1012240,No,Low,500000
3317,3,13,6,CleanTech,Bangalore,980354,1320213,Yes,High,5000000
3318,7,12,4,FinTech,Hyderabad,1600608,1740253,Yes,High,5000000
3319,10,5,5,EdTech,Mumbai,927996,1190645,Yes,High,5000000
3320,18,0,3,AgriTech,Pune,578727,448934,No,Low,500000
3321,16,7,7,AI,Hyderabad,269681,385699,Yes,High,5000000
3322,9,14,10,CleanTech,Delhi,1002067,2224462,Yes,High,5000000
3323,8,8,2,CleanTech,Bangalore,935491,343531,No,Low,500000
3324,8,15,5,FinTech,Pune,573231,1016273,Yes,High,5000000
3325,15,8,4,AI,Pune,1913075,1364575,No,Low,500000
3326,14,5,4,E-Commerce,Delhi,1039704,1543150,Yes,High,5000000
3327,2,15,2,AI,Bangalore,135624,1893846,Yes,High,5000000
3328,19,15,3,AI,Bangalore,1155437,1044899,No,Low,500000
3329,6,14,6,HealthTech,Pune,1660610,2049452,Yes,High,5000000
3330,16,14,7,AI,Chennai,1139815,2400454,Yes,High,5000000
3331,16,12,4,CleanTech,Chennai,1519255,517416,No,Low,500000
3332,4,10,8,CleanTech,Kolkata,960540,1940853,Yes,High,5000000
3333,6,9,9,CleanTech,Mumbai,861623,1182211,Yes,High,5000000
3334,8,1,10,FinTech,Mumbai,1246813,400483,No,Low,500000
3335,15,10,9,AI,Mumbai,1487223,1440823,No,Low,500000
3336,16,5,8,E-Commerce,Kolkata,1540442,1971365,Yes,High,5000000
3337,14,9,3,E-Commerce,Delhi,74046,2461515,Yes,High,5000000
3338,10,7,3,AI,Delhi,874446,535189,No,Low,500000
3339,4,5,4,FinTech,Hyderabad,689575,944969,Yes,High,5000000
3340,7,3,6,HealthTech,Hyderabad,893241,2233567,Yes,High,5000000
3341,17,15,7,AI,Chennai,1641025,1276511,No,Low,500000
3342,8,12,10,FinTech,Bangalore,545810,1841329,Yes,High,5000000
3343,4,1,8,HealthTech,Pune,696100,1541521,Yes,High,5000000
3344,11,1,10,E-Commerce,Mumbai,1839994,1425768,No,Low,500000
3345,7,14,4,FinTech,Mumbai,1515157,472547,No,Low,500000
3346,17,6,9,HealthTech,Chennai,197976,498467,Yes,High,5000000
3347,17,8,9,EdTech,Pune,594850,2061678,Yes,High,5000000
3348,8,1,10,EdTech,Bangalore,1911924,1558749,No,Low,500000
